address,ZRXSupplyInterest,ZRXBorrowInterest,BATSupplyInterest,BATBorrowInterest,REPSupplyInterest,REPBorrowInterest,WETHSupplyInterest,WETHBorrowInterest,SAISupplyInterest,SAIBorrowInterest,ETHSupplyInterest,ETHBorrowInterest,USDCSupplyInterest,USDCBorrowInterest,WBTCSupplyInterest,WBTCBorrowInterest,DAISupplyInterest,DAIBorrowInterest
0x2c7Be4D348e1E75c4C557F400264944a1A564C52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001450220789359753,0.0,0,0,0,0,0,0,0,0
0x2c88F72487690c5F4C933c7b519027D787F00DA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x2cBb4732983c3B0fc8af5cf1D47465c6e0F9E6DF,0.0,0.0,0.0,0.0,0.0,0.0,1.0294328613860002,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x2cF674dca312CC2f906b9376F0D720E5D030d464,0.0,0.0,0.0,0.0,0.0,0.15156695390456593,0.014778566164895177,0.13237261539960135,1.1889249390288785,0.0,0,0,0,0,0,0,0,0
0x2cc3eab54A605D9Af1EF0506A7aD66652d73EF20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06220546695815424,0.0,0,0,0,0,0,0,0,0
0x2ce5f9f52C1eec9a1183f91139C59b485Ff39dAd,7.027288012391867,0.0,0.0,0.0,0.0,0.0,86.1861222355502,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x2d49d8D4d3cF23716F7945cE5AbeaE831065f7D7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007653544383447648,0.0,0,0,0,0,0,0,0,0
0x2d8c0F06ABDF8857ce67F2DA27E5f05459d24597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011639932259593845,0.0,0,0,0,0,0,0,0,0
0x2dB7076f011505a534ECFA7e45513EDba2FB651D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04737127098012071,0.0,0,0,0,0,0,0,0,0
0x2dBcFD1Af175636cD202D6BBd29b5d3901c9C3CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x2daBb24e53B5D14980Cb9Df20d05Bcfd3A9f4b0f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643553581666773,0.0,0,0,0,0,0,0,0,0
0x2dbD7DA01Faa04d31a3A2a64eF8B27C2Aeb52bb4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23124151033736834,0.0,0,0,0,0,0,0,0,0
0x2de14DB256Db2597fe3c8Eed46eF5b20bA390823,0.0,0.0,0.0,0.0,0.0,0.0,2.334755183336536,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x2e0301185a24896A39863Bf661e6d43D39B5c203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x2e12ee84a1Fd7746B5b3c47424763A02132993e2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0235110534932,0.0,0,0,0,0,0,0,0,0
0x2e416132f9753e2669597C381ceEee539982ACE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x2e5Fc1cb068CA097414A8d703E61A4F8d034b962,0.0,0.0,0.0,0.0,0.0,0.0,0.0002216298560433009,0.0,0.0,0.0011141340685584908,0,0,0,0,0,0,0,0
0x2eA64C6De91cE1cF3d3761930AC775476cDEC742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2433.3683998467222,0.0,0,0,0,0,0,0,0,0
0x2eD8AaCDf468D2e8cC92036457D377537E950379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033765918863967364,0.0,0,0,0,0,0,0,0,0
0x2eDC4Cd052a0fe2C739629bA2180ed9bD1341772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3827811180952674,0.0,0,0,0,0,0,0,0,0
0x2eE0D8ab9aA6bF7f6aBC10251696328BCb4e1e46,0.0,0.0,0.0,0.0,0.0,0.0,1.8371908471243465,0.0,11.206789488615474,0.0,0,0,0,0,0,0,0,0
0x2eE2679974f7B0571C2Fdebb420CB5d8e0006A83,0.0,0.0,0.0,0.0,0.0,0.0,0.008261135294917506,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x2eEEedef8F6d93FaCfb10521103eb377cbF930a4,0.0,0.0,1.950298847454208e-05,0.0,0.0,0.0,9.019811126928401e-05,0.0,0.15465887606114595,0.0,0,0,0,0,0,0,0,0
0x2eF0fa1afC0eD0e9d4f01d3D8eb6930fbdD1C4D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0715613811553183,0.0,57.09063086945034,0.0,0,0,0,0,0,0,0,0
0x2f1b062A1240760D424aB81dEd28689708CD395D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x2f41ED247B918D27300131f07676D33493B74363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2437026035936,0.0,0,0,0,0,0,0,0,0
0x2f4333dC30D388bdb82616897c4fAcC2551c5f91,2.3018938663411306,0.0,1.4118148033238132,0.0,0.0,0.0,8.454174920653635,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x2f4CD1d19e7A03b84869Fd485E2102Cc2E302072,0.0,0.0,0.008456896476893431,0.0,0.0,0.0,0.0,0.0,0.11739295891652395,0.0,0,0,0,0,0,0,0,0
0x2f5F400D8AC994B9bbb96624f18cF7eB52Dfa7fE,0.0,0.0,8.143530260992495e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x2f5bb1A7665dA4fbEFB160DcE96724c2E20A2d20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x2fB4A0E0Bd649D4532A05A8cA8f3562d6ab408cC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02692000216463445,0.0,0,0,0,0,0,0,0,0
0x2fa1859029A483DEFbB664bB6026D682f55e2fcD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08105654867103401,0.0,0,0,0,0,0,0,0,0
0x3004006840Cc5b0496f31477B26fa69BBcbb9d6f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x301790B0031F00dbfbce60692f5e7a049b23A989,2.6281760306058612,0.0,0.0,0.0,0.0,0.0,0.0,135.14484254575214,0.0,0.0,0,0,0,0,0,0,0,0
0x30377714D83F02Be07189B321c94D554FCAeB3Df,0.014828570511795959,0.0,0.03450603668215633,0.0,3.4827170401559695e-05,0.13641594669898946,0.03802383413073683,0.0,1.7289045060722803,0.0,0,0,0,0,0,0,0,0
0x304ACcE87b3Dd9B5019d32fa53866060e5032325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.765284922486602,0.0,0,0,0,0,0,0,0,0
0x305bA6fBB4A555d63ad66712eA1364570F409E77,0.0,0.0,0.0,0.0,0.0,0.0,1.014695259364361e-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x306afCA6F9853430E1946D779b6d11B9375bF038,0.0,0.0,0.001975843664512291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x3083c46eb15Cc0c087a03F60269EdF1de8186F38,0.0,0.0,0.0,0.0,0.0,0.0,0.0007573928084705969,0.0,0.038823724435522136,0.022163093637627033,0,0,0,0,0,0,0,0
0x30887fc55CbFAd3487Cb55bfE1779f6d2ba1c118,0.0,0.0,0.014546134438659628,0.0,0.17019871479549542,0.0,3.6800350441591814,0.0,0.428388683707676,76.294262367376,0,0,0,0,0,0,0,0
0x30BCCEF3971A0031001A1Ecb917B90EbF0E746bE,0.0,2.4730189780658272e-05,0.0,0.002762868146537379,0.0,0.0001250284165294147,0.0,0.0027569793214288307,13.362831642962984,0.0,0,0,0,0,0,0,0,0
0x30b3a33de20251290e0c0398C3fb62ADE4746c48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013932285491398029,0.0,0,0,0,0,0,0,0,0
0x311BF6E6B6d416a808adF524b2fBa791BF257E19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.01305286498485,0.0,0,0,0,0,0,0,0,0
0x312bb0FD25fea8Fd6da8FAb80c36152975833a55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.873293670660207,0.0,0,0,0,0,0,0,0,0
0x3141Ea4F33D401886054518b4B3a92df3Bcb91cF,0.0,0.0,0.0,0.0,0.0,0.0,0.00013491911854397235,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x31460f49EEA93Ef8255b42be019FB96F89Cf0c49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020104299698367023,0.0,0,0,0,0,0,0,0,0
0x314Bc29E7F85339EA33910016833E693544887B2,0.004384861546436131,0.0,0.0,0.0,0.0,0.0,8.569504865336357e-08,0.0,0.0014652261114540552,0.0,0,0,0,0,0,0,0,0
0x314F5c4756636c0Ed347765aE3C1b235ea975e3d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.793879415588865,0.0,0,0,0,0,0,0,0,0
0x316B98C6df382BD218186D0766966459A199Dd04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8853525507147181,0.0,0,0,0,0,0,0,0,0
0x3173acD056C8d6BB3EC849D3F6FFA90B8fdA208b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004933568738551685,0.21843693657184787,0.0,0,0,0,0,0,0,0,0
0x319203Eb0514e0686c76B6027a0dFe9F1c058f2A,0.0002763153464261104,0.0,3.851555115619328e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x319D7C95d1ff5a8577679FB755F5e6205e8Aaa3F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x31A2958bC7bED0Bb3CD36131Bf85bA8C43a56219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x31BC9dB70961a50114dEbD8Fd560105dDcdE93dA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0926301772229534,0.0,0,0,0,0,0,0,0,0
0x31a5A26F1e14816C398389e5e712e9cB4F678F83,7.287366403922298e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x32063308Aa3e584415712dF0F27A68393dAE7851,0.0,0.0,0.0,0.0,0.0,0.0,18.264780913018775,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x32103B94476762E820DB39be654eC91364fB8196,0.0,0.0,0.0,0.0,0.0,0.0,0.14821834424496938,0.0,0.40531938046889376,0.0,0,0,0,0,0,0,0,0
0x3213Ec7DBfbcB086Bc186EC49655c29962E81132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04234822978494847,0.0,0,0,0,0,0,0,0,0
0x321b58d27Cc6CBeBb0457c242A74bDe2D2397e99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.48003754127313,0.0,0,0,0,0,0,0,0,0
0x322d58b9E75a6918f7e7849AEe0fF09369977e08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5424811973805064,0.0,0,0,0,0,0,0,0,0
0x3236450823cA02548342d342E1a668976EC295Ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011024581981479514,0.0,0,0,0,0,0,0,0,0
0x32373645359c9cCf1Bd2d63AfD153ff65D41A404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.603926936545026,0.0,0,0,0,0,0,0,0,0
0x32431ae6eecA45F620E363f17002f5d7643137E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4509920095791553,0.0,0,0,0,0,0,0,0,0
0x32470Ff2a384BEcBd33C2B70f3cD4BA6192Cb368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735896596843363,0.0,0,0,0,0,0,0,0,0
0x325Db1C8373e4D0C848a307644F718d9491755d5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6242283666754906,0.0,0,0,0,0,0,0,0,0
0x32631256B7E731cc0C8D4855d53a41EEd7756C2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x32741CB3Ca755B4ee25CD2d11B7dCbEb52204855,0.0,0.08396552423455383,0.002366889771119429,0.03634392995930434,0.0,0.0,0.0,0.0,0.09159544893402648,0.0,0,0,0,0,0,0,0,0
0x327959D62840163732Ffd6AC73Ef66367547F0d4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015847554175684475,0.0,0,0,0,0,0,0,0,0
0x3288338837dc90afBB81A93E5a9C3c5688436E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3468130300621809,9.13866441889576,0.0,0,0,0,0,0,0,0,0
0x32FA3Fb5C8749771465C9CFb108b0077B7A27bcB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x32a59b87352e980dD6aB1bAF462696D28e63525D,0.3456137347922636,0.0,0.05732142215288065,0.0,0.0,0.0,9.467841899319205e-05,0.0,118.607817198714,0.0,0,0,0,0,0,0,0,0
0x32a6b635eC931F68Ea648b7AfDBc23e343b6D6e2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003305718762480378,0.0,0,0,0,0,0,0,0,0
0x32c6B5db05b98907A29BAeb7d09C79c95498B17a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.502614707404092,0.0,0,0,0,0,0,0,0,0
0x332777864cCe8879Efe2356De27946B643BE38D0,0.03848831323842028,0.0,0.0,0.0,0.0034126250067944863,0.0,0.0,0.0,0.48290554642334355,0.0,0,0,0,0,0,0,0,0
0x33278ACf8b6De379Af7E899f7c4fe8d9750dF8D3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08119521981827273,0.0,0,0,0,0,0,0,0,0
0x3331dBBF54dc243cA5f1D53CB59c4419526ba92f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03266692400910542,0.0,0,0,0,0,0,0,0,0
0x334A2be14d4789120C22c5Ef303eec236E64f5c8,0.0,0.0,2.6405225763109955e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x334FF7580eE92bb13D744cd309925560877122a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.2053555394036,0.0,0,0,0,0,0,0,0,0
0x335d5f1186054D20FFadD0C8De582Bb3D20600eC,0.0,0.0,0.0,0.0,0.0,0.0,0.01228824580995828,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x33784DBF0433530d4bAdd39bAef04F98d0C0DE94,0.0,0.0,0.0016755618185634264,0.0,0.0,0.0,0.0,0.0,0.1528933505885757,0.0,0,0,0,0,0,0,0,0
0x3378c8500c10e1F91b2B150119b09f1ca195Ea51,0.0,0.0,0.0,0.0,0.0,0.0,0.02037365568144048,0.0,0.2929010609025647,0.0,0,0,0,0,0,0,0,0
0x339050867D1ecee11a1C10D254E9362c05d5e3Ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529375078766398,0.0,0,0,0,0,0,0,0,0
0x33923A7888c0B885768B3Ed578F4D243b17182EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x33F4258f79E2b39D7a991625BE00d5661199f60C,0.0,0.0,0.03090596866452918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x33d2B878A2AC4555D89BdC2701d77D70BCA437F2,0.0,0.0,0.0,0.0,0.0,0.0,5.1380009351009344e-06,0.0,0.002852570562945144,2.760867619957038e-05,0,0,0,0,0,0,0,0
0x33e42A45f837e26C7ED01beD32cB286b87acF2C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8648953350990749,0.0,0,0,0,0,0,0,0,0
0x340b4Db86043bfd825BCe0d3399D3496Cb473675,0.0,0.0,0.0,0.0,0.0,0.0,0.0004801352780458753,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x341E73ca369E5977F04d0DeEA7CEcF284b5eE938,0.0,0.009787820446660744,0.0,0.0,0.0,0.0,0.009556805784842795,0.0,0.28808426982816127,0.0,0,0,0,0,0,0,0,0
0x34353E48f8007b0dbF496e734062e30d9354D529,0.7210087208070923,0.0,0.018536874268362445,0.0,0.007654602431786411,0.0,3.45118613905134,0.0,0.11210072889847572,160.7752741333973,0,0,0,0,0,0,0,0
0x34456A0a60aF4afd40b20430E19BAe1f3338504F,0.28881950928019956,0.0,0.0,0.0,0.0,0.0,3.495278082912321e-06,0.0,21.24634839864311,0.0,0,0,0,0,0,0,0,0
0x345c31dD8C0288C3d800D983eFC77a38A1d555E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7248612746903002e-08,0.0,0,0,0,0,0,0,0,0
0x346902128188C7AB7231e2fde72903333c1c3E1D,0.0,0.0,0.0,0.0,0.0,0.0,0.00030033977387143866,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x347DBeb2a0cD5D259B905dE2C761Eaa9CCCF5227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.881431857519891,0.0,0,0,0,0,0,0,0,0
0x34887CB728fB384577afEb6Db24381e720643fC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.446634054355604,0.0,0,0,0,0,0,0,0,0
0x34AAa3D5A73D6f9594326d0422ce69748F09b14F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.89656303104049,0.0,0,0,0,0,0,0,0,0
0x34BbC9a46B09283698ba7Aa1c273E8B4E9F7bcC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x34C1C3405cd216C10dA49308FbacDb230CB2A824,0.03638077424820156,1.032018625184595e-07,0.0,0.0,0.0,3.6042828087435406e-05,0.009271431900486857,0.014620554474964798,26.05687499263714,0.0,0,0,0,0,0,0,0,0
0x34CFAFf03F43f240C6C4e81F076f3DB491021007,0.011606320753972246,0.0,0.01342789957136687,0.0,0.0,0.0,0.0,0.00041072951154066516,0.0,0.0016130561522414496,0,0,0,0,0,0,0,0
0x34e4e77E84A261E334D429BF71dd9E77c8ebEB10,9.320233234238525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x3517Cf9351c4Cd8F0Ffc09ebEC6D246CBE176C2E,0.0,0.0,0.0,0.0,0.0,0.0,9.068383679312725e-12,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x351a7DFfbE4b4EBA06a0b583C970c4f83e89835C,4.252199388101484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x352f4060285B2C5E66EEd5e61B6FEc06e16af058,0.004526565308639671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x353295144aeF3b7E8e4Da22A3a351267e20CEBE1,0.0,0.0,0.06970248516705854,0.0,0.0,0.0,0.0,0.0,0.1651551200508044,0.0,0,0,0,0,0,0,0,0
0x3536e1e552caED028C05A1ec4a628DCe2A898D5f,0.0,0.0,0.0,0.0,0.0,0.0,8.737135788053042e-06,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x353D59e27925ff7E4131881F1c9B35a1aF520d65,0.0,0.0,0.0,0.0,0.03587609882477204,0.0,0.3314222142497759,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x3568609E962A84dfFD0BE2B73514cBF0E4B74360,0.0,0.0,0.0,0.0,0.0,0.0,0.017375440515479547,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x357a139698a359eA3c4746A3B952273AFAc1006D,0.0,0.0,1.0172887546677079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x357be6F14340B1A351DDE382D78F37B643A9d5Da,0.0,3.501855637108024e-05,0.0,0.007416541776146421,0.0,0.03746109826691894,0.182264188005941,2.081336193954159e-06,0.0,2.2368493811219763e-05,0,0,0,0,0,0,0,0
0x358CD312177F7feaed6054bE75775936B43AABd4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.212030496613711e-06,0.0,0,0,0,0,0,0,0,0
0x3599bD6224e9b14DA0eE5369F8B73bdd6F80565F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x35A7A53A29C6D06e9d3C070D388C20676846b795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x35ABe0BF535A489CAA5b4A5D1a69C8Bf37afE9cb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x35E99F1C32E85CEF8eAb5567255542A061310bCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x35d3Da57064D2F5EC5f0824CaAA839a43026BD41,126.31322471069859,0.0,0.0,0.0,0.0,0.0,125.3985786142452,0.0,0.012459213606316232,1432.771897796068,0,0,0,0,0,0,0,0
0x35e283f461a9ca2E3a5765e72815C8D1dCb66AD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5435660211946305,0.0,0,0,0,0,0,0,0,0
0x3605780992537dCaae52a8dA39238D6D883b7009,0.0,0.0,0.0,0.0,0.0,0.0,0.25887858443596024,0.0,0.05507029075030013,0.0,0,0,0,0,0,0,0,0
0x361622264AED52ff036FF8314ADff6657C4153e8,0.0,0.0,0.0,0.0,0.0,0.0,4.080606578555568,0.0,22.33036139885369,0.0,0,0,0,0,0,0,0,0
0x361Fa18e0320E94a3DB20912f24DE8Be76AA0E49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6872245544028166,0.0,0,0,0,0,0,0,0,0
0x363Df24DE64ABDF5a86DC70c5d1f7E60A4A8a8df,0.0,0.0,0.0,4.7384969648944744e-06,2.4241609138352204e-07,0.0011703139231495833,0.0,0.0,1.0178593818842516,0.0,0,0,0,0,0,0,0,0
0x363FEE947cDF5c398057CD0801b85550a7E77852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27175772102996154,0.0,0,0,0,0,0,0,0,0
0x364855E0170e74BAEcA76e854095F08ef68d44e1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x3657C5f86847D4A5219E089206c913E4CB00B618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7761479481946978,0.0,0,0,0,0,0,0,0,0
0x3660581fD4bce34AE6D9D29F619E9561564F20EA,0.0,0.0,0.0,0.0,0.0,0.0,0.00681262889840797,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x3668815cB2B91C6FB9bC20020e31838a51D20358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08242995006747571,0.0,0,0,0,0,0,0,0,0
0x366caE99D107c17081176B208C28fC75848754E3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.035219931638911,0.0,0,0,0,0,0,0,0,0
0x3671F603F17653CE068535FF350eED664B50577c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.899523864462997,0.0,0,0,0,0,0,0,0,0
0x3674840e64A5B2176052d9F65A9AC7e8dBF7bD5F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5242008871460345,0.0,0,0,0,0,0,0,0,0
0x3675f50Aa8D2b6a4Cc05B5217aff03797029119e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x3678b48D14E5A89C3226763Be77c9CC80fA9E7b3,0.0,0.0,0.0,0.0,0.0,0.0,0.14793728660055666,0.0,0.03441440442254009,0.0,0,0,0,0,0,0,0,0
0x368F6Fad75EEc78B3c6a5583c0B26A755c058108,0.0,0.0,0.0022163051223269923,0.0,0.0,0.0,3.3489705563100958,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x36A0742d75CfBA8e2981b307C156e1de6EBd88A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0012709969162289524,0.0,0.07409673026068582,0.0,0,0,0,0,0,0,0,0
0x36B66089091a26A5b693288d9261699633897408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x36D9d626D54F81bd821A040A3663bf7788aAb76b,0.0,0.0,0.24481381301525895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x36a9049e442a0FC006381Bb2313FB58EaC606704,0.0,0.0,0.0,0.0,0.0,0.0,0.017436590938172826,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x36fAa1e49fF125ac72ceae0d5a2E35bC9aDD6591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.137262020698961,0.0,0,0,0,0,0,0,0,0
0x370C73Eb6708A1CF22D719C5ebec61834666cCb6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26192760376628177,0.0,0,0,0,0,0,0,0,0
0x3720990DFFc17F5D31c9cc8F6D9e99F1eD1A3207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x375E29F2CD3723B951313cc1fe5B8092265421d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x375F9e48F7D254AEF685Cf9A842af265cd3a402E,0.002560505854878879,0.012011990205713051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x376003BE0B6eF71dEd57Da9E3be4A8119503fd8e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4777223989208894,0.0,0,0,0,0,0,0,0,0
0x3771eEf3E76329ac4c17962A158A895545795C0d,0.0,0.0,0.0,0.0,0.0,0.0,2.8221453861790136,0.0,78.76555799437718,0.0,0,0,0,0,0,0,0,0
0x3782170ACBE19690D1b12657ffC0a20799Fa5BED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x3783F95B6cc030b1Ccb735BdbAbe38b4dCf1Cf9A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.768590771363776,0.0,0,0,0,0,0,0,0,0
0x3795F842a07FbB2875C0e55013fc6c8cE277E0c2,0.0,0.0,0.0,0.0,0.0,0.0,2.6782453519466847,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x37AAEf844922E3B2DB8Ef4020c34e892A2011A1F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46662244434253,0.0,0,0,0,0,0,0,0,0
0x37Ff3d7dC3d0F90FCDAB99E3A3697FF7753c410e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0x37aE2010aCA02a4B05C5646891a4f23d4658F462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
